Date,Open,High,Low,Close,__source_file__
2013-07-09,"1,642.89","1,654.18","1,642.89","1,652.32",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-10,"1,651.56","1,657.92","1,647.66","1,652.62",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-11,"1,657.41","1,676.63","1,657.41","1,675.02",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-12,"1,675.26","1,680.19","1,672.33","1,680.19",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-15,"1,679.59","1,684.51","1,677.89","1,682.50",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-16,"1,682.70","1,683.73","1,671.84","1,676.26",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-17,"1,677.91","1,684.75","1,677.91","1,680.91",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-18,"1,681.05","1,693.12","1,681.05","1,689.37",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-19,"1,686.15","1,692.09","1,684.08","1,692.09",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-22,"1,694.41","1,697.61","1,690.67","1,695.53",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-23,"1,696.63","1,698.78","1,691.13","1,692.39",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-24,"1,696.06","1,698.38","1,682.57","1,685.94",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-25,"1,685.21","1,690.94","1,680.07","1,690.25",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-26,"1,687.31","1,691.85","1,676.03","1,691.65",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-29,"1,690.32","1,690.92","1,681.86","1,685.33",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-30,"1,687.92","1,693.19","1,682.42","1,685.96",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-07-31,"1,687.76","1,698.43","1,684.94","1,685.73",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-01,"1,689.42","1,707.85","1,689.42","1,706.87",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-02,"1,706.10","1,709.67","1,700.68","1,709.67",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-05,"1,708.01","1,709.24","1,703.55","1,707.14",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-06,"1,705.79","1,705.79","1,693.29","1,697.37",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-07,"1,695.30","1,695.30","1,684.91","1,690.91",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-08,"1,693.35","1,700.18","1,688.38","1,697.48",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-09,"1,696.10","1,699.42","1,686.02","1,691.42",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-12,"1,688.37","1,691.49","1,683.35","1,689.47",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-13,"1,690.65","1,696.81","1,682.62","1,694.16",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-14,"1,693.88","1,695.52","1,684.83","1,685.39",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-15,"1,679.61","1,679.61","1,658.59","1,661.32",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-16,"1,661.22","1,663.60","1,652.61","1,655.83",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-19,"1,655.25","1,659.18","1,645.84","1,646.06",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-20,"1,646.81","1,658.92","1,646.08","1,652.35",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-21,"1,650.66","1,656.99","1,639.43","1,642.80",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-22,"1,645.03","1,659.55","1,645.03","1,656.96",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-23,"1,659.92","1,664.85","1,654.81","1,663.50",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-26,"1,664.29","1,669.51","1,656.02","1,656.78",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-27,"1,652.54","1,652.54","1,629.05","1,630.48",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-28,"1,630.25","1,641.18","1,627.47","1,634.96",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-29,"1,633.50","1,646.41","1,630.88","1,638.17",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-08-30,"1,638.89","1,640.08","1,628.05","1,632.97",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-03,"1,635.95","1,651.35","1,633.41","1,639.77",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-04,"1,640.72","1,655.72","1,637.41","1,653.08",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-05,"1,653.28","1,659.17","1,653.07","1,655.08",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-06,"1,657.44","1,664.83","1,640.62","1,655.17",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-09,"1,656.85","1,672.40","1,656.85","1,671.71",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-10,"1,674.32","1,684.09","1,674.32","1,683.99",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-11,"1,681.04","1,689.13","1,678.70","1,689.13",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-12,"1,689.21","1,689.97","1,681.96","1,683.42",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-13,"1,685.04","1,688.73","1,682.22","1,687.99",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-16,"1,691.70","1,704.95","1,691.70","1,697.60",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-17,"1,697.73","1,705.52","1,697.73","1,704.76",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-18,"1,705.74","1,729.44","1,700.35","1,725.52",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-19,"1,727.34","1,729.86","1,720.20","1,722.34",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-20,"1,722.44","1,725.23","1,708.89","1,709.91",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-23,"1,711.44","1,711.44","1,697.10","1,701.84",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-24,"1,702.60","1,707.63","1,694.90","1,697.42",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-25,"1,698.02","1,701.71","1,691.88","1,692.77",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-26,"1,694.05","1,703.85","1,693.11","1,698.67",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-27,"1,695.52","1,695.52","1,687.11","1,691.75",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-09-30,"1,687.26","1,687.26","1,674.99","1,681.55",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-01,"1,682.41","1,696.55","1,682.07","1,695.00",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-02,"1,691.90","1,693.87","1,680.34","1,693.87",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-03,"1,692.35","1,692.35","1,670.36","1,678.66",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-04,"1,678.79","1,691.94","1,677.33","1,690.50",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-07,"1,687.15","1,687.15","1,674.70","1,676.12",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-08,"1,676.22","1,676.79","1,655.03","1,655.45",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-09,"1,656.99","1,662.47","1,646.47","1,656.40",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-10,"1,660.88","1,692.56","1,660.88","1,692.56",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-11,"1,691.09","1,703.44","1,688.52","1,703.20",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-14,"1,699.86","1,711.03","1,692.13","1,710.14",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-15,"1,709.17","1,711.57","1,695.93","1,698.06",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-16,"1,700.49","1,721.76","1,700.49","1,721.54",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-17,"1,720.17","1,733.45","1,714.12","1,733.15",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-18,"1,736.72","1,745.31","1,735.74","1,744.50",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-21,"1,745.20","1,747.79","1,740.67","1,744.66",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-22,"1,746.48","1,759.33","1,746.48","1,754.67",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-23,"1,752.27","1,752.27","1,740.50","1,746.38",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-24,"1,747.48","1,753.94","1,745.50","1,752.07",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-25,"1,756.01","1,759.82","1,752.45","1,759.77",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-28,"1,759.42","1,764.99","1,757.67","1,762.11",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-29,"1,762.93","1,772.09","1,762.93","1,771.95",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-30,"1,772.27","1,775.22","1,757.24","1,763.31",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-10-31,"1,763.24","1,768.53","1,755.72","1,756.54",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-01,"1,758.70","1,765.67","1,752.70","1,761.64",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-04,"1,763.40","1,768.78","1,761.56","1,767.93",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-05,"1,765.67","1,767.03","1,755.76","1,762.97",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-06,"1,765.00","1,773.74","1,764.40","1,770.49",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-07,"1,770.74","1,774.54","1,746.20","1,747.15",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-08,"1,748.37","1,770.78","1,747.63","1,770.61",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-11,"1,769.96","1,773.44","1,767.85","1,771.89",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-12,"1,769.51","1,771.78","1,762.29","1,767.69",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-13,"1,764.37","1,782.00","1,760.64","1,782.00",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-14,"1,782.75","1,791.53","1,780.22","1,790.62",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-15,"1,790.66","1,798.22","1,790.66","1,798.18",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-18,"1,798.82","1,802.33","1,788.00","1,791.53",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-19,"1,790.79","1,795.51","1,784.72","1,787.87",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-20,"1,789.59","1,795.73","1,777.23","1,781.37",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-21,"1,783.52","1,797.16","1,783.52","1,795.85",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-22,"1,797.21","1,804.84","1,794.70","1,804.76",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-25,"1,806.33","1,808.10","1,800.58","1,802.48",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-26,"1,802.87","1,808.42","1,800.77","1,802.75",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-27,"1,803.48","1,808.27","1,802.77","1,807.23",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-11-29,"1,808.69","1,813.55","1,803.98","1,805.81",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-02,"1,806.55","1,810.02","1,798.60","1,800.90",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-03,"1,800.10","1,800.10","1,787.85","1,795.15",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-04,"1,793.15","1,799.80","1,779.09","1,792.81",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-05,"1,792.82","1,792.82","1,783.38","1,785.03",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-06,"1,788.36","1,806.04","1,788.36","1,805.09",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-09,"1,806.21","1,811.52","1,806.21","1,808.37",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-10,"1,807.60","1,808.52","1,801.75","1,802.62",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-11,"1,802.76","1,802.97","1,780.09","1,782.22",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-12,"1,781.71","1,782.99","1,772.28","1,775.50",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-13,"1,777.98","1,780.92","1,772.45","1,775.32",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-16,"1,777.48","1,792.22","1,777.48","1,786.54",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-17,"1,786.47","1,786.77","1,777.05","1,781.00",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-18,"1,781.46","1,811.08","1,767.99","1,810.65",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-19,"1,809.00","1,810.88","1,801.35","1,809.60",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-20,"1,810.39","1,823.75","1,810.25","1,818.32",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-23,"1,822.92","1,829.75","1,822.92","1,827.99",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-24,"1,828.02","1,833.32","1,828.02","1,833.32",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-26,"1,834.96","1,842.84","1,834.96","1,842.02",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-27,"1,842.97","1,844.89","1,839.81","1,841.40",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-30,"1,841.47","1,842.47","1,838.77","1,841.07",Download Data - INDEX_US_S&P US_SPX_2013.csv
2013-12-31,"1,842.61","1,849.44","1,842.41","1,848.36",Download Data - INDEX_US_S&P US_SPX_2013.csv
2020-01-02,"3,244.67","3,258.14","3,235.53","3,257.85",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-03,"3,226.36","3,246.15","3,222.34","3,234.85",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-06,"3,217.55","3,246.84","3,214.64","3,246.28",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-07,"3,241.86","3,244.91","3,232.43","3,237.18",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-08,"3,238.59","3,267.07","3,236.67","3,253.05",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-09,"3,266.03","3,275.58","3,263.67","3,274.70",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-10,"3,281.81","3,282.99","3,260.86","3,265.35",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-13,"3,271.13","3,288.13","3,268.43","3,288.13",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-14,"3,285.35","3,294.25","3,277.19","3,283.15",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-15,"3,282.27","3,298.66","3,280.69","3,289.29",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-16,"3,302.97","3,317.11","3,302.82","3,316.81",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-17,"3,323.66","3,329.88","3,318.86","3,329.62",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-21,"3,321.03","3,329.79","3,316.61","3,320.79",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-22,"3,330.02","3,337.77","3,320.04","3,321.75",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-23,"3,315.77","3,326.88","3,301.87","3,325.54",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-24,"3,333.10","3,333.18","3,281.53","3,295.47",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-27,"3,247.16","3,258.85","3,234.50","3,243.63",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-28,"3,255.35","3,285.78","3,253.22","3,276.24",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-29,"3,289.46","3,293.47","3,271.89","3,273.40",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-30,"3,256.45","3,285.91","3,242.80","3,283.66",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-01-31,"3,282.33","3,282.33","3,214.68","3,225.52",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-03,"3,235.66","3,268.44","3,235.66","3,248.92",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-04,"3,280.61","3,306.92","3,280.61","3,297.59",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-05,"3,324.91","3,337.58","3,313.75","3,334.69",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-06,"3,344.92","3,347.96","3,334.39","3,345.78",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-07,"3,335.54","3,341.42","3,322.12","3,327.71",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-10,"3,318.28","3,352.26","3,317.77","3,352.09",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-11,"3,365.87","3,375.63","3,352.72","3,357.75",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-12,"3,370.50","3,381.47","3,369.72","3,379.45",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-13,"3,365.90","3,385.09","3,360.52","3,373.94",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-14,"3,378.08","3,380.69","3,366.15","3,380.16",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-18,"3,369.04","3,375.01","3,355.61","3,370.29",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-19,"3,380.39","3,393.52","3,378.83","3,386.15",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-20,"3,380.45","3,389.15","3,341.02","3,373.23",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-21,"3,360.50","3,360.76","3,328.45","3,337.75",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-24,"3,257.61","3,259.81","3,214.65","3,225.89",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-25,"3,238.94","3,246.99","3,118.77","3,128.21",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-26,"3,139.90","3,182.51","3,108.99","3,116.39",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-27,"3,062.54","3,097.07","2,977.39","2,978.76",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-02-28,"2,916.90","2,959.72","2,855.84","2,954.22",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-02,"2,974.28","3,090.96","2,945.19","3,090.23",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-03,"3,096.46","3,136.72","2,976.63","3,003.37",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-04,"3,045.75","3,130.97","3,034.38","3,130.12",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-05,"3,075.70","3,083.04","2,999.83","3,023.94",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-06,"2,954.20","2,985.93","2,901.54","2,972.37",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-09,"2,863.89","2,863.89","2,734.43","2,746.56",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-10,"2,813.48","2,882.59","2,734.00","2,882.23",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-11,"2,825.60","2,825.60","2,707.22","2,741.38",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-12,"2,630.86","2,660.95","2,478.86","2,480.64",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-13,"2,569.99","2,711.33","2,492.37","2,711.02",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-16,"2,508.59","2,562.98","2,380.94","2,386.13",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-17,"2,425.66","2,553.93","2,367.04","2,529.19",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-18,"2,436.50","2,453.57","2,280.52","2,398.10",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-19,"2,393.48","2,466.97","2,319.78","2,409.39",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-20,"2,431.94","2,453.01","2,295.56","2,304.92",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-23,"2,290.71","2,300.73","2,191.86","2,237.40",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-24,"2,344.44","2,449.71","2,344.44","2,447.33",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-25,"2,457.77","2,571.42","2,407.53","2,475.56",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-26,"2,501.29","2,637.01","2,500.72","2,630.07",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-27,"2,555.87","2,615.91","2,520.02","2,541.47",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-30,"2,558.98","2,631.80","2,545.28","2,626.65",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-03-31,"2,614.69","2,641.39","2,571.15","2,584.59",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-01,"2,498.08","2,522.75","2,447.49","2,470.50",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-02,"2,458.54","2,533.22","2,455.79","2,526.90",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-03,"2,514.92","2,538.18","2,459.96","2,488.65",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-06,"2,578.28","2,676.85","2,574.57","2,663.68",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-07,"2,738.65","2,756.89","2,657.67","2,659.41",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-08,"2,685.00","2,760.75","2,663.30","2,749.98",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-09,"2,776.99","2,818.57","2,762.36","2,789.82",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-13,"2,782.46","2,782.46","2,721.17","2,761.63",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-14,"2,805.10","2,851.85","2,805.10","2,846.06",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-15,"2,795.64","2,801.88","2,761.54","2,783.36",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-16,"2,799.34","2,806.51","2,764.32","2,799.55",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-17,"2,842.43","2,879.22","2,830.88","2,874.56",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-20,"2,845.62","2,868.98","2,820.43","2,823.16",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-21,"2,784.81","2,785.54","2,727.10","2,736.56",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-22,"2,787.89","2,815.10","2,775.95","2,799.31",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-23,"2,810.42","2,844.90","2,794.26","2,797.80",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-24,"2,812.64","2,842.71","2,791.76","2,836.74",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-27,"2,854.65","2,887.72","2,852.89","2,878.48",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-28,"2,909.96","2,921.15","2,860.71","2,863.39",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-29,"2,918.46","2,954.86","2,912.16","2,939.51",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-04-30,"2,930.91","2,930.91","2,892.47","2,912.43",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-01,"2,869.09","2,869.09","2,821.61","2,830.71",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-04,"2,815.01","2,844.24","2,797.85","2,842.74",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-05,"2,868.88","2,898.23","2,863.55","2,868.44",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-06,"2,883.14","2,891.11","2,847.65","2,848.42",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-07,"2,878.26","2,901.92","2,876.48","2,881.19",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-08,"2,908.83","2,932.16","2,902.88","2,929.80",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-11,"2,915.46","2,944.25","2,903.44","2,930.32",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-12,"2,939.50","2,945.82","2,869.59","2,870.12",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-13,"2,865.86","2,874.14","2,793.15","2,820.00",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-14,"2,794.54","2,852.80","2,766.64","2,852.50",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-15,"2,829.95","2,865.01","2,816.78","2,863.70",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-18,"2,913.86","2,968.09","2,913.86","2,953.91",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-19,"2,948.59","2,964.21","2,922.35","2,922.94",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-20,"2,953.63","2,980.29","2,953.63","2,971.61",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-21,"2,969.95","2,978.50","2,938.57","2,948.51",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-22,"2,948.05","2,956.76","2,933.59","2,955.45",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-26,"3,004.08","3,021.72","2,988.17","2,991.77",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-27,"3,015.65","3,036.25","2,969.75","3,036.13",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-28,"3,046.61","3,068.67","3,023.40","3,029.73",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-05-29,"3,025.17","3,049.17","2,998.61","3,044.31",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-01,"3,038.78","3,062.18","3,031.54","3,055.73",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-02,"3,064.78","3,081.07","3,051.64","3,080.82",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-03,"3,098.90","3,130.94","3,098.90","3,122.87",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-04,"3,111.56","3,128.91","3,090.41","3,112.35",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-05,"3,163.84","3,211.72","3,163.84","3,193.93",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-08,"3,199.92","3,233.13","3,196.00","3,232.39",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-09,"3,213.32","3,222.71","3,193.11","3,207.18",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-10,"3,213.42","3,223.27","3,181.49","3,190.14",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-11,"3,123.53","3,123.53","2,999.49","3,002.10",Download Data - INDEX_US_S&P US_SPX-2020.csv
2020-06-12,"3,071.04","3,088.42","2,984.47","3,041.31",Download Data - INDEX_US_S&P US_SPX-2020.csv
